gyan_id,user_id,submission_date,link,category
1035,102,2020-02-08,https://www.frontiersin.org/articles/10.3389/fnins.2019.01435/full,"Machine Learning"
1036,29,2020-02-08,https://towardsdatascience.com/my-favorite-new-features-in-python-3-8-a95d7a0a31c9,Python
1037,104,2020-02-08,https://www.wired.com/story/how-ai-tracking-coronavirus-outbreak/,"Artificial Intelligence"
1038,95,2020-02-08,https://www.forbes.com/sites/bernardmarr/2020/02/07/how-is-artificial-intelligence-and-machine-learning-used-in-engineering/,"Artificial Intelligence"
1039,90,2020-02-08,https://economictimes.indiatimes.com/news/international/world-news/china-turns-to-ai-data-in-fight-against-virus/articleshow/74029086.cms,"Artificial Intelligence"
1040,94,2020-02-08,https://www.hindustantimes.com/more-lifestyle/here-s-how-deep-learning-model-identifies-sleep-stages/story-b9Ccp3P6rDUT9xRObSXwQN.html,"Deep Learning"
1041,86,2020-02-08,https://techcrunch.com/2020/02/06/deepnote-raises-3-8m-to-build-a-better-data-science-platform/,"Data Science"
1042,87,2020-02-08,https://towardsdatascience.com/is-a-data-analyst-a-data-scientist-890e24087737?source=email-f09f736c263c-1581113968167-digest.reader------0-59------------------3db0fb23_05ad_43a8_94f3_77434deb50f0-1-----,"Data Science"
1044,75,2020-02-08,https://www.archdaily.com/924704/buildtech-futures-artificial-intelligence-and-machine-learning,"Machine Learning"
1045,82,2020-02-08,https://venturebeat.com/2020/02/07/mit-csails-textfooler-generates-adversarial-text-to-fool-ai-natural-language-models/amp/,"Artificial Intelligence"
1046,43,2020-02-08,https://www.windowscentral.com/microsoft-wants-use-machine-learning-improve-poor-game-textures?amp,"Machine Learning"
1047,38,2020-02-08,https://towardsdatascience.com/the-most-in-demand-skills-for-data-scientists-4a4a8db896db?source=grid_home---------0-59-----------------18---8a9eb789_a5bf_44ff_992b_9e8803d758cf--2,"Data Science"
1048,77,2020-02-08,https://m.hindustantimes.com/education/gate-2020-electrical-engineering-exam-analysis-student-find-paper-moderate/story-dWMpUHbEFjWLDNCvHg0OEP_amp.html,Resource
1049,53,2020-02-08,https://www.enterpriseai.news/2020/02/07/ai-career-notes-february-2020-edition/,General
1050,78,2020-02-08,https://www.firstpost.com/tech/news-analysis/google-maps-gets-a-makeover-and-new-features-to-mark-its-15th-birthday-8015611.html,Resource
1051,21,2020-02-08,https://towardsdatascience.com/exploring-neural-networking-with-kotlin-metaprogramming-a-cheaper-alternative-for-deep-learning-99c416eb7d16,"Data Science"
1052,76,2020-02-08,https://www.eweek.com/big-data-and-analytics/six-data-points-you-should-know-about-federated-machine-learning,General
1053,93,2020-02-08,https://towardsdatascience.com/why-did-i-ever-get-into-data-science-aa69d3c74d19,"Data Science"
1054,89,2020-02-08,https://www.tesla.com/,General
1058,40,2020-02-08,https://www.news18.com/news/tech/google-meena-a-new-ai-chatbot-wants-to-be-a-natural-at-making-small-talk-2490109.html,General
1059,69,2020-02-08,https://www.nature.com/articles/nbt.4313,"Deep Learning"
1060,105,2020-02-09,https://economictimes.indiatimes.com/tech/internet/cyber-security-and-smart-currency-hedging-is-the-need-of-the-hour-eepc-india/articleshow/74004310.cms,General
1061,74,2020-02-09,https://www.marketingtechnews.net/news/2017/apr/28/convincing-worriers-and-sceptics-who-are-people-new-technologies-need-sway-go-mainstream/,"Artificial Intelligence"
1063,68,2020-02-09,https://www.freecodecamp.org/news/computer-programming-skills-2020-survey-developers-hiring-managers-hackerrank/,General
1065,35,2020-02-09,https://www.google.com/amp/s/www.forbes.com/sites/cognitiveworld/2020/02/08/how-to-rise-above-the-itops-chaos-using-ai/amp/,General
1066,82,2020-02-09,https://towardsdatascience.com/nlp-ai-deep-learning-and-machine-learning-a-brief-guide-f225a1f6340b?gi=8abad3768823,"Machine Learning"
1067,48,2020-02-09,https://towardsdatascience.com/build-machine-learning-models-that-work-8cb060117584,General
1068,103,2020-02-09,https://towardsdatascience.com/tips-and-tricks-for-fast-data-analysis-in-python-f108ad32fa90?gi=f7f98f8d8d2b,Python
1069,84,2020-02-09,https://towardsdatascience.com/my-first-job-as-a-data-analyst-expectations-vs-reality-3a598412cd52?source=grid_home---------0-59-----------------18---ab1abf09_66ce_4cd8_a7ff_dae9861de85b--,General
1070,69,2020-02-09,https://scitechdaily.com/how-would-galaxies-form-in-a-universe-without-dark-matter-researchers-find-out/,General
1071,43,2020-02-09,https://www.google.com/amp/s/thenextweb.com/neural/2020/02/07/mit-researchers-developed-a-text-based-system-that-tricks-googles-ai/amp/,"Artificial Intelligence"
1072,70,2020-02-09,https://www.nature.com/articles/s41467-019-13825-8,General
1073,83,2020-02-09,https://youtu.be/7DZR5UaAM0E,General
1074,88,2020-02-09,"From Discover on Google https://www.indiatoday.in/technology/news/story/xiaomi-mi-10-launch-date-revealed-company-to-host-online-only-launch-event-for-2020-flagship-1644462-2020-02-08",General
1075,90,2020-02-09,https://www.business-standard.com/article/economy-policy/ai-data-analytics-help-gst-collection-loopholes-being-plugged-sitharaman-120020900215_1.html,"Data Analytics"
1076,9,2020-02-09,https://medium.com/@nodejs/the-wonderful-and-expanding-world-of-node-js-and-robotics-23de347af1e7,Robotics
1077,38,2020-02-09,https://towardsdatascience.com/smallest-neural-network-for-complete-beginners-in-4-mins-5a398b574053?source=grid_home---------0-59-----------------18---99f78041_46f9_4a05_893b_cd92d2397067--1,"Artificial Intelligence"
1078,94,2020-02-09,https://analyticsindiamag.com/60-interview-questions-on-machine-learning/,"Machine Learning"
1079,102,2020-02-09,https://roboticsandautomationnews.com/2020/02/07/zverse-and-forecast-3d-form-partnership-for-cad-as-a-service/29672/,"Artificial Intelligence"
1080,67,2020-02-09,https://www.techrepublic.com/article/how-twitter-data-mining-and-machine-learning-can-combat-the-coronavirus/,"Artificial Intelligence"
1081,96,2020-02-09,https://medium.com/@bbloggsbott/how-i-got-selected-for-google-summer-of-code-2019-abd617b53a75,General
1082,77,2020-02-09,https://towardsdatascience.com/learn-machine-learning-the-fun-way-554833891b73,"Machine Learning"
1083,87,2020-02-09,https://www.thehindu.com/news/international/coronavirus-china-turns-to-artificial-intelligence-big-data/article30771991.ece,"Artificial Intelligence"
1084,81,2020-02-09,https://www.tableau.com/academic/students?utm_campaign_id=2018133&utm_campaign=Prospecting-CORE-ACAD-STDT-ALL-ALL&utm_medium=Paid+Social&utm_source=Facebook&utm_language=EN&utm_country=IND-ID&adgroup=SIM-TFS+Downloaders&creative=&dclid=CjkKEQiA-P7xBRC62Zm,"Data Analytics"
1085,85,2020-02-09,https://www.hindustantimes.com/tech/this-startup-uses-human-assisted-ai-to-build-apps-but-there-s-more-to-the-story/story-G6UdjzSUyHT4uhlR6taB1J.html,"Artificial Intelligence"
1086,104,2020-02-09,https://www.nature.com/articles/s41598-020-58736-7,"Machine Learning"
1087,89,2020-02-09,https://intellipaat.com/blog/what-is-data-science/,General
1088,78,2020-02-09,https://www.forbes.com/sites/bernardmarr/2020/02/07/how-is-artificial-intelligence-and-machine-learning-used-in-engineering/#2d1f27404a85,"Artificial Intelligence"
1089,86,2020-02-09,https://wap.business-standard.com/article-amp/economy-policy/ai-data-analytics-help-gst-collection-loopholes-being-plugged-sitharaman-120020900215_1.html#aoh=15812644475415&referrer=https%3A%2F%2Fwww.google.com&amp_tf=From%20%251%24s,"Data Analytics"
1090,95,2020-02-09,https://www.indiatoday.in/education-today/jobs-and-careers/story/here-is-a-peek-at-trending-roles-in-data-science-across-industries-1644782-2020-02-09,"Data Science"
1091,21,2020-02-09,https://medium.com/@emilwallner/how-you-can-train-an-ai-to-convert-your-design-mockups-into-html-and-css-cc7afd82fed4,Tools
1092,53,2020-02-09,https://m.timesofindia.com/india/artificial-intelligence-could-help-in-arbitration-in-globalised-era-says-cji/amp_articleshow/74037271.cms,General
1093,5,2020-02-09,https://towardsdatascience.com/took-a-masters-in-machine-learning-and-i-was-very-unprepared-7aba95f044a8,General
1094,11,2020-02-09,https://medium.com/@aarongell/facing-the-future-1962abacf3b1?source=email-52c790db34c9-1581198890264-digest.reader------0-49------------------2ef12ed3_b522_4006_a6ae_72b7d00e4fee-11-----&sectionName=topic,General
1095,75,2020-02-09,https://www.healthcatalyst.com/clinical-applications-of-machine-learning-in-healthcare,"Machine Learning"
1096,93,2020-02-09,https://towardsdatascience.com/top-3-vs-code-extensions-for-python-and-data-science-7462dd4ee530,"Data Science"
1097,76,2020-02-09,https://www.nanalyze.com/2020/02/windfall-ai-data-wealth-screening/,"Artificial Intelligence"
1098,80,2020-02-09,https://developer.ibm.com/patterns/machine-learning-using-synthesized-patient-health-records/?p1=Search&p4=p50906115918&p5=b&cm_mmc=Search_Google-_-Developer_IBM+Developer-_-IN_IN-_-ai%20and%20ml_b&cm_mmca1=000031SE&cm_mmca2=10008401&cm_mmca7=717000000618,General
1099,101,2020-02-09,https://medium.com/analytics-vidhya/dealing-with-missing-values-nan-and-none-in-python-6fc9b8fb4f31,"Data Analytics"
1100,72,2020-02-09,https://apiumhub.com/tech-blog-barcelona/using-github/,General
1101,44,2020-02-09,https://blog.feathersjs.com/design-patterns-for-modern-web-apis-1f046635215,General
1102,40,2020-02-09,https://www.ericsson.com/en/blog/2020/2/3-steps-to-iot-monetization,"Artificial Intelligence"
1103,35,2020-02-10,https://medium.com/@thePixeltests/ai-ml-upskilling-in-todays-job-market-why-data-science-can-do-wonders-to-your-career-d8f8a4a74bc0,"Data Science"
1104,105,2020-02-10,https://cio.economictimes.indiatimes.com/news/corporate-news/ai-based-blood-tests-to-predict-neurodegenerative-disease-progression/73719270,General
1105,48,2020-02-10,https://towardsdatascience.com/how-to-be-a-10x-data-scientist-4718accf7d3f,"Data Science"
1106,77,2020-02-10,https://itnext.io/google-cloud-advantages-over-aws-28751469e570?gi=dc1dc7b90a90,Tools
1107,84,2020-02-10,https://medium.com/better-programming/here-are-5-challenging-app-ideas-you-can-start-building-today-jan-2020-78cd4fb45996?source=extreme_main_feed---------4-59--------------------54174628_9827_4a57_8dec_2d346943e96f--8,General
1108,29,2020-02-10,https://towardsdatascience.com/has-artificial-intelligence-progress-ground-to-a-screeching-halt-babd1a580f66?source=grid_home---------0-59-----------------18---670392f5_1caf_4fa9_8976_c7f2f6e21f1e--1,General
1111,82,2020-02-10,https://towardsdatascience.com/automated-machine-learning-using-python3-7-improving-efficiency-in-model-development-8c3574febc0b,"Machine Learning"
1112,88,2020-02-10,"From Discover on Google https://towardsdatascience.com/how-to-save-money-with-python-8bfd7e627d13",General
1114,70,2020-02-10,https://towardsdatascience.com/logistic-regression-explained-9ee73cede081,"Machine Learning"
1115,74,2020-02-10,https://www.sciencealert.com/periodicity-has-been-detected-in-a-repeating-fast-radio-burst,"Artificial Intelligence"
1116,68,2020-02-10,https://www.sciencealert.com/mysterious-virus-discovered-in-brazil-has-no-known-genes-scientists-can-identify,General
1117,39,2020-02-10,https://www.webfx.com/blog/web-design/modern-web-design/,General
1118,86,2020-02-10,https://www.forbes.com/sites/forbesagencycouncil/2020/02/10/predictive-web-analytics-in-marketing/,"Data Analytics"
1119,43,2020-02-10,https://www.google.com/amp/s/www.techspot.com/amp/news/83827-first-drug-developed-using-machine-learning-enters-clinical.html,"Machine Learning"
1122,83,2020-02-10,https://youtu.be/f2aocKWrPG8,Robotics
1123,87,2020-02-10,https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/iiit-delhi-partners-extramarks-to-encourage-research-in-ai/articleshow/74063007.cms,"Artificial Intelligence"
1124,38,2020-02-10,https://medium.com/better-programming/10-things-every-developer-should-learn-72697ed5d94a,Career
1125,102,2020-02-10,https://phys.org/news/2018-08-interactive-machine-tool-car-aerodynamic.html,"Machine Learning"
1126,103,2020-02-10,https://securityaffairs.co/wordpress/97495/malware/iot-devices-manufacturers-miner.html,General
1127,95,2020-02-10,https://towardsdatascience.com/python-tricks-for-keeping-track-of-your-data-aef3dc817a4e,Python
1128,94,2020-02-10,https://analyticsindiamag.com/facebook-releases-open-source-library-for-3d-deep-learning-pytorch3d/,"Deep Learning"
1129,75,2020-02-10,https://www.forbes.com/sites/traceywelsonrossman/2019/08/14/ai-and-machine-learning-are-powering-next-generation-media-operations/amp/,"Artificial Intelligence"
1130,21,2020-02-10,https://towardsdatascience.com/isotonic-regression-is-the-coolest-machine-learning-model-you-might-not-have-heard-of-3ce14afc6d1e,"Machine Learning"
1131,93,2020-02-10,https://towardsdatascience.com/how-i-landed-my-first-data-science-job-in-one-of-australias-big-four-banks-ede61e602c2a,"Data Science"
1132,104,2020-02-10,https://www.nature.com/articles/s41598-020-58912-9,"Machine Learning"
1133,96,2020-02-10,https://towardsdatascience.com/leveraging-the-power-of-jupyter-notebooks-26b4b8d7c622,General
1134,89,2020-02-10,https://searchenterpriseai.techtarget.com/definition/AI-Artificial-Intelligence,General
1135,101,2020-02-10,https://www.cbinsights.com/research/startup-failure-reasons-top/,Career
1136,81,2020-02-10,https://investingnews.com/innspired/machine-learning-revolutionizing-mineral-exploration/?fbclid=IwAR0vPr4zb7Xq2vUBt3sXoaG5e7ne1fo92SfZy-84edPFqpMDNn3Zp8w7QOE,"Machine Learning"
1137,80,2020-02-10,https://www.beyond.ai/news/from-roi-to-rai-revenue-from-artificial-intelligence/,"Artificial Intelligence"
1138,72,2020-02-10,https://www.google.com/amp/s/www.codeclouds.com/blog/advantages-disadvantages-using-github/,General
1140,90,2020-02-10,https://www.theverge.com/2020/2/10/21130800/arm-new-edge-ai-chips-processing-npu-cortex-m55-u55-iot,"Artificial Intelligence"
1141,18,2020-02-10,https://www.techrepublic.com/article/big-data-predictions-8-analytics-trends-in-2020/,"Data Science"
1142,35,2020-02-11,https://www.google.com/amp/s/www.africanexponent.com/amp/post/6940-4-latest-technology-updates-that-are-amazingly-useful,General
1143,83,2020-02-11,https://youtu.be/js6C2mLXEDw,General
1144,48,2020-02-11,https://towardsdatascience.com/the-most-undervalued-data-science-course-f1c05b128e8a,General
1145,82,2020-02-11,https://towardsdatascience.com/deep-learning-for-time-series-and-why-deep-learning-a6120b147d60,"Deep Learning"
1146,85,2020-02-11,https://www.forbes.com/sites/tjmccue/2020/02/10/googles-machine-learning-is-making-you-more-effective-in-2020/#447937af7b2d,"Machine Learning"
1147,78,2020-02-11,https://towardsdatascience.com/the-top-3-similarities-between-business-intelligence-and-data-science-293237f2c174,"Data Science"
1148,83,2020-02-12,https://youtu.be/5HlbV1wKBmo,General
1150,68,2020-02-12,https://www.newscientist.com/article/2232762-photon-trick-lets-you-bend-the-rules-of-quantum-physics/,General
1151,84,2020-02-12,https://towardsdatascience.com/exploratory-data-analysis-eda-a-practical-guide-and-template-for-structured-data-abfbf3ee3bd9?source=extreme_main_feed---------0-59--------------------50b8cc19_d7b3_4f84_8413_296b6737b9f0--5,General
1152,43,2020-02-12,http://www.forbesindia.com/article/edhec/how-machine-learning-will-reshape-the-future-of-investment-management/57657/1,"Machine Learning"
1153,48,2020-02-12,https://towardsdatascience.com/tips-and-tricks-for-fast-data-analysis-in-python-f108ad32fa90,General
1154,69,2020-02-12,https://techxplore.com/news/2020-02-gm-korea-line-virus.html,General
1155,39,2020-02-12,https://venturebeat.com/2020/02/11/hired-ar-vr-engineers-replace-blockchain-programmers-as-a-hot-commodity/amp/,Career
1156,82,2020-02-12,https://analyticsindiamag.com/top-skills-to-show-on-your-data-science-resume-beyond-just-the-tools/,"Machine Learning"
1157,87,2020-02-12,https://mspoweruser.com/meet-microsoft-deepspeed-a-new-deep-learning-library-that-can-train-massive-100-billion-parameter-models/,"Data Science"
1158,96,2020-02-12,https://medium.com/predict/create-your-chatbot-using-python-nltk-761cd0aeaed3,General
1159,44,2020-02-12,https://medium.com/better-programming/10-insider-vs-code-extensions-for-web-developers-in-2020-91bdef1658c6,General
1161,94,2020-02-12,https://www.ericsson.com/en/blog/2020/2/how-can-we-democratize-machine-learning-iot-devices,"Machine Learning"
1162,29,2020-02-12,https://medium.com/swlh/why-highly-intelligent-people-are-miserable-c257f7d0680c?source=grid_home---------0-73-----------------18---d8b5db9b_5695_4e08_ba2e_b19321b93888--3,General
1163,35,2020-02-12,https://www.epmmagazine.com/opinion/how-data-science-is-driving-genomics-and-pharma/,General
1164,75,2020-02-12,https://www.einfochips.com/blog/how-ai-can-help-the-fleet-industry-solve-its-most-persistent-problems/,"Machine Learning"
1167,102,2020-02-12,https://www.geospatialworld.net/blogs/machine-learning-new-era-of-space/,"Machine Learning"
1168,95,2020-02-12,https://analyticsindiamag.com/the-data-science-market-is-crowded-heres-how-you-can-stand-out/,"Data Science"
1169,38,2020-02-12,https://towardsdatascience.com/no-machine-learning-is-not-just-glorified-statistics-26d3952234e3,"Artificial Intelligence"
1170,77,2020-02-12,https://www.nature.com/articles/s41467-020-14454-2,"Deep Learning"
1171,101,2020-02-12,https://www.analyticsvidhya.com/blog/2016/12/detailed-solutions-for-skilltest-tree-based-algorithms/,"Machine Learning"
1172,45,2020-02-12,https://towardsdatascience.com/data-science-minimum-10-essential-skills-you-need-to-know-to-start-doing-data-science-e5a5a9be5991,General
1173,105,2020-02-12,https://economictimes.indiatimes.com/tech/internet/quantum-supremacy-chase-india-in-select-country-club/articleshow/74055777.cms,General
1174,78,2020-02-12,https://www.cnbc.com/2020/02/11/nba-using-artificial-intelligence-for-highlight-clips-this-all-star-game.html,"Artificial Intelligence"
1175,81,2020-02-12,https://www.forbes.com/sites/bernardmarr/2020/02/07/how-is-artificial-intelligence-and-machine-learning-used-in-engineering/?fbclid=IwAR2FhHeHgSEWkbfXsTbCYa-ETEI09d_Tgxgor9vCRP_fXzpcbR01GMgvooI#7d167034a85d,"Machine Learning"
1176,6,2020-02-12,https://fossbytes.com/ubuntu-16-04-lts-users-can-now-hibernate-aws-ec2-instance/,General
1177,90,2020-02-12,https://www.news18.com/news/tech/this-music-startup-is-using-ai-to-identify-musicians-and-hidden-talent-2498613.html,"Artificial Intelligence"
1178,104,2020-02-12,https://www.nature.com/articles/s41598-020-59127-8,"Machine Learning"
1179,89,2020-02-12,https://us.norton.com/internetsecurity-emerging-threats-what-is-the-difference-between-black-white-and-grey-hat-hackers.html,General
1180,76,2020-02-12,https://www.google.com/amp/s/www.zdnet.com/google-amp/article/oracle-launches-cloud-infrastructure-data-science-service/,"Data Science"
1181,53,2020-02-12,https://www.forbes.com/sites/mariyayao/2020/02/12/6-ways-to-boost-your-marketing-with-natural-language-processing/amp/,"Data Science"
